Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship,Interest
S01252,28,Male,3.89,1303,216,3.53,Engineering,1,1,4,9,10,0,39500,8,3,Senior,8,Yes,AI
S01253,29,Male,3.47,924,687,3.91,Mathematics,0,2,3,2,3,4,25000,10,2,Executive,5,No,Marketing
S01254,28,Female,3.27,1408,828,3.29,Law,1,8,1,10,7,4,39600,4,3,Senior,4,No,Robotics
S01255,20,Male,3.29,1595,969,3.97,Medicine,3,0,0,1,9,4,38700,2,4,Entry,9,No,Biomedical Engineering
S01256,23,Female,3.65,1364,515,2.62,Arts,0,0,3,4,2,0,25000,3,2,Entry,9,No,Psychology
S01257,25,Female,2.21,960,887,2.37,Engineering,1,1,0,8,4,4,60100,8,1,Executive,2,No,Finance
S01258,26,Female,3.01,1407,137,2.81,Computer Science,1,7,4,5,8,4,57600,5,1,Entry,1,Yes,Cybersecurity
S01259,24,Female,3.39,1022,978,2.94,Mathematics,3,5,4,9,5,2,49600,2,2,Mid,8,No,Cybersecurity
S01260,21,Other,3.17,1396,612,3.79,Medicine,2,3,2,10,8,2,35100,7,2,Entry,9,Yes,Psychology
S01261,23,Female,3.67,954,595,3.12,Medicine,3,6,2,3,2,4,53700,5,2,Entry,4,No,Marketing
S01262,22,Male,2.14,1062,280,2.58,Medicine,0,5,0,9,8,5,59400,6,1,Senior,1,No,Medicine
S01263,25,Female,3.38,1598,132,3.49,Arts,0,8,0,1,6,1,76500,2,1,Entry,7,Yes,Software Development
S01264,18,Male,3.07,938,393,3.01,Law,4,5,3,2,5,5,55200,7,1,Mid,5,No,Entrepreneurship
S01265,18,Male,2.76,1596,481,2.32,Business,1,1,2,9,2,0,56900,1,1,Entry,5,No,Criminal Law
S01266,28,Female,2.68,982,513,3.15,Mathematics,0,2,4,9,7,1,52500,10,1,Entry,5,No,Data Science
S01267,23,Male,3.24,1445,628,3.82,Computer Science,2,8,5,10,1,1,47100,10,3,Entry,10,No,Medicine
S01268,27,Male,3.78,1012,419,3.69,Mathematics,2,6,3,5,6,0,61700,5,3,Mid,9,Yes,Software Development
S01269,29,Male,2.99,1324,202,3.17,Engineering,3,5,3,10,3,0,49200,9,3,Executive,7,Yes,Cybersecurity
S01270,19,Female,3.65,1129,652,2.75,Law,0,4,1,4,6,3,47800,7,2,Senior,2,No,Cybersecurity
S01271,22,Female,2.8,1182,658,2.17,Medicine,0,2,5,9,1,3,44500,9,1,Mid,10,No,AI
S01272,18,Female,2.2,1186,462,2.94,Mathematics,4,3,4,10,1,3,45600,9,3,Mid,9,No,Marketing
S01273,24,Male,2.12,1054,778,3.5,Arts,4,0,3,2,2,4,55100,1,2,Senior,4,No,Medicine
S01274,18,Female,2.1,1064,202,2.72,Medicine,4,4,5,3,10,5,59300,8,4,Entry,5,No,Criminal Law
S01275,21,Female,2.76,1081,914,2.47,Law,0,6,1,8,7,4,39200,7,5,Mid,2,No,Cybersecurity
S01276,26,Male,2.67,1138,152,3.86,Engineering,3,1,5,1,4,4,53200,2,4,Senior,3,No,Criminal Law
S01277,18,Male,3.44,1548,897,3.64,Computer Science,3,7,2,2,4,5,36600,3,4,Mid,5,No,HR
S01278,21,Male,3.49,1238,222,3.28,Medicine,3,9,4,5,4,3,59500,6,5,Entry,1,No,Fashion Design
S01279,23,Other,2.1,1411,79,2.27,Mathematics,3,5,2,7,5,5,72100,3,2,Mid,1,No,AI
S01280,23,Female,2.44,1165,200,2.29,Mathematics,2,9,1,10,2,0,58300,8,5,Entry,1,No,Cybersecurity
S01281,29,Female,2.55,1086,762,2.21,Arts,0,2,4,9,7,4,45200,4,2,Senior,7,No,Nursing
S01282,25,Male,3.1,939,99,3.23,Arts,1,1,0,3,3,0,65400,7,4,Mid,10,No,AI
S01283,18,Female,2.29,1392,978,2.23,Business,0,7,0,4,3,5,31500,4,5,Senior,4,Yes,Finance
S01284,24,Female,2.27,1578,912,3.69,Arts,3,3,0,10,2,3,54500,2,4,Entry,4,Yes,Entrepreneurship
S01285,18,Female,3.89,1290,213,3.99,Business,2,6,5,1,6,0,92400,7,5,Executive,3,No,Robotics
S01286,24,Other,3.61,1159,143,2.73,Computer Science,2,6,3,1,4,4,36800,8,5,Mid,2,No,Culinary Arts
S01287,20,Male,2.36,1554,702,2.91,Engineering,0,9,5,1,4,0,45100,1,1,Senior,4,No,Data Science
S01288,28,Male,2.81,1075,389,3.42,Business,1,8,5,4,8,3,46700,5,3,Mid,2,No,Physics
S01289,25,Female,2.71,1228,813,3.87,Medicine,3,9,5,9,2,4,33200,10,3,Entry,7,No,Data Science
S01290,20,Female,3.58,1099,374,3.79,Law,2,7,5,8,7,4,38700,8,4,Entry,10,No,Fashion Design
S01291,18,Female,3.02,1095,52,2.12,Mathematics,3,7,0,4,2,3,50400,1,4,Entry,6,No,Entrepreneurship
S01292,25,Male,2.26,1488,967,2.34,Medicine,3,6,3,8,6,1,74100,3,4,Mid,6,No,Entrepreneurship
S01293,20,Female,3.48,1430,624,3.51,Mathematics,3,9,3,7,5,2,57200,2,1,Entry,2,Yes,Finance
S01294,19,Male,2.79,961,135,3.38,Engineering,4,4,1,6,8,3,66800,3,1,Mid,5,No,Psychology
S01295,18,Male,2.53,1226,411,2.27,Arts,3,8,0,10,6,5,62500,3,4,Mid,10,No,Data Science
S01296,20,Female,2.75,1180,985,3.0,Law,3,6,4,2,7,0,55200,3,1,Entry,8,No,Cybersecurity
S01297,19,Female,3.0,1126,470,3.56,Medicine,1,2,5,3,6,1,25000,1,5,Entry,2,No,AI
S01298,19,Male,2.69,1538,112,2.44,Law,1,5,3,4,8,3,74200,3,5,Entry,8,No,Biomedical Engineering
S01299,23,Male,2.48,957,525,3.74,Business,4,2,1,7,2,2,65400,2,5,Senior,9,No,Graphic Design
S01300,29,Male,2.8,1376,785,2.11,Engineering,4,5,3,8,7,4,54200,9,3,Entry,3,No,Robotics
S01301,18,Male,2.04,1275,745,3.56,Medicine,3,7,4,8,5,5,30800,10,5,Entry,4,No,HR
S01302,19,Female,3.54,1142,44,3.23,Arts,2,8,4,4,9,2,28100,8,3,Mid,8,No,Culinary Arts
S01303,23,Female,2.34,1266,397,2.63,Law,2,1,0,9,9,2,32000,6,5,Mid,2,No,Software Development
S01304,20,Male,2.09,1399,986,3.44,Arts,0,5,3,8,8,5,39700,7,4,Entry,2,No,Entrepreneurship
S01305,21,Female,3.31,1151,585,3.56,Law,2,2,4,5,8,3,55500,1,3,Entry,1,No,Finance
S01306,18,Female,3.55,1221,261,3.87,Medicine,2,6,2,3,4,4,46300,7,1,Entry,2,No,Marketing
S01307,25,Female,3.63,1275,743,2.74,Engineering,1,3,4,2,8,4,51400,8,3,Entry,9,No,Data Science
S01308,24,Male,2.99,1308,545,3.37,Computer Science,0,4,4,9,2,2,58300,8,2,Entry,5,No,Data Science
S01309,24,Female,2.41,1387,388,3.21,Medicine,0,9,3,1,5,3,69600,6,3,Entry,4,No,Environmental Science
S01310,20,Male,3.47,1242,476,3.05,Arts,1,5,5,7,4,4,40600,7,5,Entry,2,Yes,Software Development
S01311,27,Male,3.4,1139,410,3.78,Computer Science,2,7,4,7,5,4,25000,2,5,Entry,2,No,Psychology
S01312,27,Male,2.49,1038,580,2.01,Engineering,2,1,1,1,5,0,38000,4,5,Mid,6,No,Music
S01313,20,Female,3.81,1021,16,2.56,Arts,0,3,5,7,5,2,59000,8,1,Mid,7,No,HR
S01314,19,Male,2.21,1319,997,3.08,Engineering,2,3,4,1,7,1,62600,4,4,Senior,4,Yes,Criminal Law
S01315,29,Male,3.97,1460,662,2.36,Law,0,5,2,2,1,2,62900,8,3,Senior,7,No,Medicine
S01316,18,Male,3.72,1203,804,3.82,Medicine,2,3,4,9,2,3,39600,10,1,Senior,1,No,Criminal Law
S01317,24,Female,3.38,1014,102,3.3,Engineering,3,4,0,8,7,5,54900,4,2,Entry,8,No,Software Development
S01318,24,Female,3.88,1242,186,2.96,Arts,1,4,3,9,1,5,72800,9,3,Entry,3,Yes,AI
S01319,29,Male,3.44,1150,951,3.63,Medicine,4,7,2,9,9,4,61300,1,5,Mid,7,No,Biomedical Engineering
S01320,19,Female,2.38,906,931,2.9,Mathematics,3,3,1,4,3,4,25000,6,1,Senior,7,No,Medicine
S01321,24,Female,2.88,1488,25,3.12,Arts,2,5,4,5,6,0,49300,1,1,Mid,3,No,Criminal Law
S01322,25,Female,2.14,1078,72,2.01,Arts,4,6,4,10,4,4,45000,6,3,Entry,5,No,Data Science
S01323,18,Male,2.78,1044,593,2.73,Mathematics,3,7,1,7,3,4,27600,4,1,Mid,2,Yes,Music
S01324,26,Female,3.48,1315,573,2.28,Mathematics,1,8,4,6,8,5,72000,8,1,Entry,9,No,Data Science
S01325,24,Female,2.77,1565,18,3.38,Computer Science,4,9,0,9,2,1,29200,8,1,Senior,5,No,Marketing
S01326,20,Female,2.66,1020,754,2.96,Business,4,7,5,2,3,2,48500,9,3,Mid,4,No,Cybersecurity
S01327,25,Male,3.19,1023,570,2.6,Engineering,1,3,5,8,8,4,69600,7,5,Mid,10,No,Entrepreneurship
S01328,24,Female,3.74,1049,332,2.94,Engineering,3,3,2,2,3,3,36800,8,1,Entry,3,No,Data Science
S01329,28,Female,2.1,1296,889,2.42,Computer Science,4,9,4,2,8,1,49500,3,1,Mid,1,No,AI
S01330,25,Female,2.77,1280,569,3.85,Law,1,4,1,3,7,1,57300,10,4,Mid,7,No,Finance
S01331,23,Male,2.32,900,97,2.11,Engineering,3,2,1,4,2,0,38000,4,2,Mid,3,Yes,Cybersecurity
S01332,26,Male,3.39,1572,727,3.73,Mathematics,2,1,2,6,1,3,41400,4,4,Senior,10,No,Software Development
S01333,22,Female,2.21,1143,831,3.02,Computer Science,0,1,0,6,1,1,54500,6,5,Mid,1,No,Robotics
S01334,20,Female,3.33,1297,12,3.24,Engineering,2,8,2,2,2,2,59600,7,4,Mid,10,Yes,Software Development
S01335,20,Male,2.57,1150,11,2.61,Engineering,2,7,4,6,7,3,61800,9,3,Senior,10,No,AI
S01336,18,Female,2.4,1475,909,3.93,Arts,0,5,5,8,9,2,35500,10,4,Entry,8,Yes,Biomedical Engineering
S01337,29,Male,3.87,1198,163,2.56,Computer Science,2,8,0,5,7,0,25600,6,3,Entry,8,No,Software Development
S01338,25,Female,2.04,1196,283,3.18,Mathematics,2,4,0,1,3,0,62800,2,4,Mid,3,No,Cybersecurity
S01339,19,Female,2.88,1399,729,3.99,Law,1,9,1,8,8,4,68700,10,4,Entry,10,No,Data Science
S01340,20,Female,2.04,1014,872,3.76,Engineering,1,0,0,6,8,2,88900,10,2,Entry,3,No,Human Rights
S01341,25,Female,2.97,900,835,3.07,Law,3,7,4,2,9,5,96900,7,3,Entry,2,No,AI
S01342,25,Male,3.0,1452,241,3.98,Business,4,2,4,7,9,2,76400,10,5,Mid,8,No,Psychology
S01343,28,Female,2.64,1584,857,3.4,Computer Science,3,8,4,8,9,0,34500,9,1,Entry,9,No,Fashion Design
S01344,21,Male,2.26,1499,45,2.42,Computer Science,1,0,5,2,4,5,47100,8,5,Entry,4,Yes,Creative Writing
S01345,21,Female,2.75,1381,970,2.81,Computer Science,1,2,3,1,10,2,59700,4,4,Entry,4,Yes,Medicine
S01346,22,Female,3.34,1509,593,2.67,Mathematics,0,0,0,6,4,3,56900,2,5,Mid,5,No,Software Development
S01347,23,Female,3.56,1499,255,2.69,Mathematics,0,0,0,6,2,4,47500,8,4,Entry,3,No,Data Science
S01348,22,Male,3.06,1409,67,3.52,Arts,1,5,4,8,8,4,69900,6,4,Executive,5,Yes,Criminal Law
S01349,24,Female,3.18,1234,918,3.17,Computer Science,2,3,1,7,2,3,42500,8,1,Mid,4,No,Finance
S01350,19,Male,2.4,1364,614,2.08,Arts,3,9,5,8,3,1,53400,9,2,Entry,8,No,Culinary Arts
S01351,24,Male,2.57,1040,974,3.75,Mathematics,1,3,0,10,9,5,51100,3,2,Mid,5,No,Cybersecurity
S01352,27,Female,2.32,1482,603,2.59,Business,1,4,3,10,2,5,57200,8,1,Entry,7,No,Data Science
S01353,24,Male,2.5,1036,42,3.99,Medicine,0,2,0,5,1,2,58200,10,5,Senior,4,No,Medicine
S01354,18,Female,2.45,1510,788,3.91,Arts,3,1,2,2,5,1,37100,8,3,Entry,2,No,Cybersecurity
S01355,24,Male,3.04,1562,816,3.88,Engineering,3,9,3,5,7,1,25000,5,1,Entry,8,No,Marketing
S01356,22,Male,3.13,1586,786,3.62,Computer Science,4,7,1,2,4,2,43100,6,4,Mid,4,No,HR
S01357,20,Female,3.89,1066,384,2.44,Medicine,1,6,3,9,4,5,53700,5,2,Entry,9,No,AI
S01358,20,Female,2.39,1242,589,3.07,Arts,4,9,3,5,3,0,57400,6,2,Mid,6,No,Software Development
S01359,21,Male,3.28,1309,234,2.45,Law,0,3,0,1,6,2,40800,1,5,Senior,8,Yes,Entrepreneurship
S01360,29,Female,3.63,964,966,2.52,Mathematics,4,1,3,9,8,0,54400,10,3,Mid,9,No,Medicine
S01361,19,Female,3.12,1480,714,3.22,Law,2,8,4,10,2,3,54000,10,1,Entry,9,No,AI
S01362,19,Female,2.51,966,485,2.08,Engineering,1,7,5,5,6,0,40000,10,4,Senior,9,Yes,Robotics
S01363,18,Male,2.53,1332,733,3.94,Medicine,1,3,3,1,8,1,47600,2,4,Entry,7,Yes,Creative Writing
S01364,22,Female,2.08,949,774,3.84,Business,3,4,0,9,1,1,32000,8,3,Mid,3,No,Software Development
S01365,21,Female,2.61,1213,39,2.76,Arts,4,9,4,9,4,1,25000,1,5,Mid,8,No,Marketing
S01366,28,Female,3.49,1208,11,3.03,Law,3,5,1,10,1,5,68300,9,3,Entry,7,No,Finance
S01367,27,Male,2.1,1502,624,2.93,Law,4,3,2,10,4,5,53000,7,5,Mid,9,No,Physics
S01368,19,Female,2.44,1014,409,3.76,Arts,4,1,3,9,9,0,44900,1,5,Mid,5,No,Software Development
S01369,20,Female,3.41,1468,108,3.38,Law,0,4,4,6,6,1,55700,5,1,Senior,4,No,Physics
S01370,24,Female,3.57,1241,94,2.56,Business,4,0,4,10,6,4,57000,2,1,Entry,2,No,Nursing
S01371,24,Male,2.91,1429,823,2.89,Law,3,6,1,10,5,2,80300,1,4,Entry,7,Yes,Finance
S01372,29,Female,3.4,1541,84,2.86,Arts,4,8,1,2,3,1,70100,1,2,Entry,6,No,Finance
S01373,21,Female,2.78,1394,58,3.92,Computer Science,4,2,2,7,2,5,55300,5,5,Mid,6,No,Psychology
S01374,22,Male,2.32,1168,293,2.35,Law,1,5,2,2,9,0,82200,4,4,Mid,10,No,Software Development
S01375,22,Male,2.8,979,16,2.18,Arts,1,8,0,4,9,1,48600,5,2,Entry,8,No,Human Rights
S01376,23,Female,3.16,1355,991,3.76,Computer Science,1,3,2,4,7,0,68200,6,4,Entry,1,No,Cybersecurity
S01377,26,Male,3.9,1198,477,3.79,Law,2,5,2,10,2,2,42000,1,5,Entry,1,No,Marketing
S01378,19,Other,2.14,1101,838,3.74,Law,1,2,4,7,4,0,50800,2,2,Mid,4,No,Robotics
S01379,22,Female,3.01,1402,605,3.02,Arts,2,8,3,6,8,2,60100,2,3,Senior,8,No,Robotics
S01380,29,Female,2.66,1570,992,3.32,Engineering,2,6,3,10,10,1,53300,5,1,Entry,5,No,Robotics
S01381,20,Male,3.02,1548,969,3.13,Engineering,3,6,5,7,6,5,54400,10,1,Mid,9,No,AI
S01382,21,Male,2.05,1384,165,2.14,Medicine,1,3,2,6,5,4,53800,9,2,Mid,3,No,Psychology
S01383,27,Female,2.63,1484,437,3.19,Engineering,4,5,5,1,10,1,69600,7,2,Entry,6,No,AI
S01384,23,Male,3.64,1459,727,2.03,Business,0,7,5,4,2,2,51500,10,5,Mid,6,Yes,Marketing
S01385,29,Female,3.11,917,656,2.65,Medicine,4,5,0,3,1,5,41100,4,2,Mid,4,No,Robotics
S01386,25,Male,2.9,1377,786,3.86,Engineering,1,5,0,7,1,3,49200,5,1,Entry,2,No,Graphic Design
S01387,18,Male,2.57,1387,403,2.61,Computer Science,4,3,3,7,1,3,69400,7,5,Senior,6,No,Cybersecurity
S01388,27,Male,2.6,1345,940,3.88,Mathematics,1,7,1,4,6,3,62800,10,4,Mid,10,Yes,Human Rights
S01389,25,Female,2.77,1239,386,2.5,Arts,1,9,4,7,4,1,48400,9,1,Entry,3,No,Nursing
S01390,28,Other,3.67,1430,954,2.63,Engineering,4,7,2,4,9,0,38400,10,3,Executive,8,No,Medicine
S01391,24,Male,3.93,1511,138,3.26,Computer Science,2,8,4,9,9,4,41700,7,5,Entry,2,Yes,AI
S01392,18,Male,2.88,1015,716,3.52,Mathematics,3,5,2,3,3,5,49800,2,3,Mid,3,Yes,Robotics
S01393,19,Male,2.79,973,814,3.0,Medicine,3,1,2,10,6,4,48800,4,2,Mid,9,Yes,Physics
S01394,20,Female,3.69,1168,722,3.76,Arts,3,3,5,2,6,5,39100,10,4,Mid,2,Yes,Data Science
S01395,18,Male,2.85,1536,531,2.08,Engineering,3,3,3,5,10,1,64300,4,2,Mid,10,No,Criminal Law
S01396,26,Female,3.1,1015,806,3.84,Medicine,0,7,4,9,10,2,41500,9,1,Entry,1,No,Medicine
S01397,25,Female,2.46,1585,293,2.39,Engineering,1,4,4,3,1,1,36400,8,4,Entry,3,No,Medicine
S01398,19,Female,3.49,1592,475,3.77,Medicine,0,3,1,1,9,3,47000,6,1,Mid,10,No,Finance
S01399,26,Male,3.06,1568,880,2.8,Engineering,3,7,1,9,4,2,57000,8,4,Mid,6,No,Software Development
S01400,24,Other,3.62,1063,462,3.67,Mathematics,3,2,4,5,6,4,36200,7,3,Executive,8,No,Software Development
S01401,26,Male,3.56,1482,813,3.34,Computer Science,4,1,1,2,10,1,50800,8,1,Mid,10,No,AI
S01402,23,Male,2.43,1121,373,2.35,Business,3,3,1,6,8,0,43500,7,1,Entry,5,Yes,Entrepreneurship
S01403,23,Female,3.43,1025,162,3.84,Mathematics,1,0,2,3,1,0,45100,2,2,Entry,2,No,Cybersecurity
S01404,28,Female,3.6,1556,642,2.49,Computer Science,3,0,3,9,8,4,49900,6,5,Mid,8,No,Corporate Law
S01405,21,Male,2.69,1075,44,2.49,Arts,3,4,2,3,6,2,58900,4,1,Senior,2,No,AI
S01406,27,Male,2.35,1563,865,3.63,Engineering,0,0,5,2,1,3,50100,4,4,Mid,4,No,AI
S01407,27,Female,2.01,1593,83,2.21,Business,1,3,1,3,9,0,89300,10,2,Entry,9,No,Human Rights
S01408,19,Male,2.9,1274,892,2.44,Mathematics,2,7,2,6,9,0,60300,6,5,Senior,7,No,Medicine
S01409,24,Female,2.7,1397,636,3.01,Business,4,7,2,3,10,1,56100,8,1,Entry,3,No,Data Science
S01410,22,Female,3.11,984,539,3.66,Arts,2,1,0,9,8,5,45500,5,3,Entry,1,No,Finance
S01411,28,Male,2.38,1282,816,2.29,Arts,0,2,2,9,7,4,42400,3,2,Mid,6,No,Robotics
S01412,23,Male,3.72,1532,862,3.1,Business,3,2,2,9,1,0,65200,1,3,Entry,9,No,Physics
S01413,19,Male,2.52,1540,519,3.42,Arts,4,0,3,2,1,1,26200,5,4,Mid,4,Yes,AI
S01414,22,Female,2.45,1362,411,3.72,Arts,1,2,4,7,8,2,66900,3,2,Entry,7,No,Medicine
S01415,27,Female,2.96,1350,341,3.87,Engineering,4,7,0,2,10,5,67400,3,2,Entry,3,No,Marketing
S01416,21,Male,3.0,1417,711,3.57,Computer Science,0,5,0,1,8,0,48200,4,2,Entry,1,No,Graphic Design
S01417,26,Female,2.43,1594,624,3.31,Law,3,4,0,5,1,4,67300,9,5,Mid,5,Yes,Cybersecurity
S01418,23,Other,2.54,1449,89,2.87,Medicine,0,9,5,8,8,1,45700,4,5,Entry,1,No,Entrepreneurship
S01419,19,Male,2.34,1015,640,2.22,Business,1,8,0,3,8,2,48600,5,1,Entry,2,No,Criminal Law
S01420,18,Female,3.44,1513,230,3.42,Medicine,2,6,3,7,10,1,57600,10,3,Entry,7,Yes,Medicine
S01421,22,Male,3.54,907,18,3.99,Business,3,5,4,6,10,3,44400,5,1,Entry,1,Yes,AI
S01422,26,Male,2.92,1117,801,3.47,Business,3,4,5,1,3,4,60700,1,3,Mid,6,No,Fashion Design
S01423,23,Male,3.43,1489,673,2.03,Computer Science,0,4,3,7,1,4,43000,7,1,Entry,7,No,Data Science
S01424,27,Male,3.47,1303,864,2.99,Mathematics,0,9,0,3,3,5,54100,2,2,Entry,4,No,Software Development
S01425,29,Male,2.28,1466,890,3.23,Mathematics,0,8,4,4,8,0,89600,6,2,Mid,4,No,Software Development
S01426,24,Male,3.93,1203,281,3.38,Business,3,9,3,10,8,5,57200,4,3,Entry,2,No,Marketing
S01427,22,Female,3.64,1366,910,3.44,Business,0,5,4,2,7,1,66300,5,2,Senior,5,No,Marketing
S01428,27,Female,2.41,987,422,3.12,Computer Science,4,3,5,1,2,2,63700,5,1,Mid,7,No,Corporate Law
S01429,23,Female,2.37,909,678,2.45,Arts,4,3,3,5,5,0,25000,4,5,Entry,4,No,Marketing
S01430,22,Male,2.25,1207,772,3.88,Mathematics,4,3,4,6,10,4,48600,2,4,Entry,8,No,Finance
S01431,28,Male,2.28,1333,876,3.39,Law,3,5,3,2,8,1,70600,8,1,Senior,8,No,Robotics
S01432,26,Male,3.5,1063,702,2.47,Medicine,0,0,0,10,3,2,32200,1,3,Mid,7,No,Finance
S01433,23,Female,2.94,1138,338,2.64,Business,1,8,0,6,6,5,47400,9,2,Mid,3,No,Robotics
S01434,28,Female,3.57,1216,266,3.84,Computer Science,0,1,0,6,2,4,82000,6,4,Mid,10,No,Culinary Arts
S01435,25,Male,3.49,1555,803,3.77,Business,3,1,5,8,8,2,33100,4,4,Entry,9,Yes,Software Development
S01436,19,Male,3.21,1234,355,2.81,Mathematics,4,4,3,8,9,5,67300,6,2,Entry,8,No,Cybersecurity
S01437,29,Female,3.37,917,360,2.08,Computer Science,3,3,4,6,1,1,37100,9,1,Entry,10,No,Medicine
S01438,26,Male,2.04,970,791,2.1,Medicine,0,2,4,7,4,2,58500,9,2,Mid,1,No,Nursing
S01439,22,Male,2.62,1074,217,2.57,Engineering,3,4,1,4,6,0,61000,3,5,Senior,9,No,Cybersecurity
S01440,24,Female,3.28,1238,321,3.26,Mathematics,1,6,2,5,2,0,62100,8,3,Entry,7,Yes,Marketing
S01441,27,Female,2.02,1147,850,3.17,Arts,3,9,0,6,6,1,35900,1,2,Mid,10,No,Graphic Design
S01442,18,Male,2.07,1092,719,3.27,Engineering,2,1,0,6,7,5,67600,9,1,Executive,10,No,Cybersecurity
S01443,27,Male,3.7,1318,665,3.43,Computer Science,3,5,0,3,6,4,39400,7,5,Entry,4,No,HR
S01444,22,Other,3.37,1224,992,2.04,Business,0,3,1,9,10,3,26500,10,5,Entry,5,Yes,HR
S01445,29,Male,2.53,1205,693,2.21,Arts,2,1,1,4,10,3,35300,7,1,Entry,7,No,Robotics
S01446,27,Male,3.38,1103,212,2.72,Mathematics,4,0,1,8,8,3,37500,6,3,Entry,8,No,Software Development
S01447,19,Male,3.58,1022,785,2.31,Medicine,0,7,0,4,5,4,61400,1,4,Mid,4,No,Psychology
S01448,29,Male,2.61,1469,953,2.15,Mathematics,1,4,4,6,3,0,65300,2,5,Entry,7,No,Data Science
S01449,23,Male,2.07,1346,203,3.28,Law,3,9,0,1,2,0,52200,3,1,Entry,6,No,Cybersecurity
S01450,28,Female,3.87,1390,717,3.63,Arts,3,1,1,2,2,5,35600,1,5,Mid,9,No,Psychology
S01451,18,Male,2.69,1332,985,3.51,Business,0,7,1,6,2,5,42100,5,4,Mid,4,No,Finance
S01452,20,Male,2.21,1523,916,3.63,Engineering,3,2,2,3,10,0,48700,5,1,Senior,4,No,Entrepreneurship
S01453,22,Female,2.98,1027,896,3.33,Computer Science,3,6,3,7,5,5,31500,6,5,Senior,3,No,Finance
S01454,21,Female,3.54,1447,153,3.47,Engineering,4,1,2,1,10,1,33400,7,1,Senior,8,No,Data Science
S01455,20,Female,2.44,946,682,2.54,Mathematics,3,6,2,3,4,5,49900,10,1,Entry,8,No,Software Development
S01456,27,Female,2.54,1404,429,3.99,Arts,3,3,0,3,2,0,46900,9,4,Entry,4,No,Software Development
S01457,22,Male,2.49,1014,753,2.37,Law,4,9,3,1,5,5,33500,7,1,Entry,3,No,Data Science
S01458,28,Female,3.98,1315,287,2.43,Business,3,0,3,4,7,0,69500,6,3,Entry,6,No,Psychology
S01459,25,Male,2.39,1122,757,2.58,Computer Science,4,4,0,8,5,0,39500,9,5,Entry,9,No,AI
S01460,28,Other,3.15,1535,321,3.95,Business,1,3,4,7,8,3,32200,2,2,Mid,8,No,Marketing
S01461,21,Female,3.85,1402,436,3.98,Business,3,7,5,7,6,2,69300,6,3,Mid,7,No,Cybersecurity
S01462,18,Other,2.29,1571,592,3.59,Law,0,0,0,5,9,0,54600,5,3,Entry,7,Yes,Software Development
S01463,28,Female,3.94,995,496,3.26,Arts,2,1,4,4,10,2,45700,6,1,Mid,5,Yes,Music
S01464,24,Male,3.89,1006,604,3.04,Engineering,1,4,4,10,5,5,39500,10,3,Entry,2,No,Biology
S01465,25,Female,3.77,1531,149,3.94,Business,3,9,3,6,8,0,44500,1,3,Entry,9,Yes,Finance
S01466,20,Other,2.43,1512,542,3.39,Mathematics,0,9,0,2,6,3,39000,5,3,Entry,3,No,HR
S01467,23,Female,3.27,1514,635,3.89,Mathematics,2,1,0,1,7,3,42200,8,1,Executive,9,No,Marketing
S01468,19,Male,3.52,1577,899,2.63,Business,4,0,3,7,8,5,52600,3,3,Senior,10,No,Software Development
S01469,24,Female,3.97,1597,482,2.67,Business,3,5,2,4,4,5,36400,3,2,Entry,2,No,Entrepreneurship
S01470,25,Male,2.36,931,326,3.71,Computer Science,4,9,0,7,4,5,25000,7,3,Senior,1,No,AI
S01471,23,Male,3.53,1392,939,2.3,Business,1,3,5,6,6,2,75400,7,1,Entry,10,No,Psychology
S01472,23,Male,2.68,965,29,3.89,Mathematics,2,4,5,9,2,3,31800,2,1,Mid,7,Yes,AI
S01473,22,Male,2.35,1078,259,3.01,Business,2,2,1,10,9,1,25900,8,4,Mid,1,No,Software Development
S01474,25,Female,2.84,1342,698,3.85,Arts,4,9,1,6,8,4,68200,5,4,Mid,8,No,AI
S01475,18,Male,3.59,1448,929,2.67,Mathematics,4,5,0,3,2,4,43000,9,2,Entry,3,No,Human Rights
S01476,27,Female,2.93,1100,75,3.43,Business,1,3,4,7,1,5,55100,1,5,Entry,3,No,Software Development
S01477,21,Male,3.08,948,557,2.97,Law,0,5,5,9,10,0,62600,4,4,Entry,9,Yes,AI
S01478,21,Male,3.99,1579,581,3.25,Law,3,4,5,10,4,3,63900,8,3,Mid,1,No,Creative Writing
S01479,20,Male,2.8,1162,498,3.01,Mathematics,0,1,3,6,4,4,57700,9,1,Mid,7,No,Nursing
S01480,20,Male,3.23,1032,416,3.93,Business,2,3,5,7,2,2,39900,9,4,Mid,2,No,Film
S01481,21,Male,2.73,1243,879,3.38,Law,3,1,4,8,5,2,30600,10,1,Entry,3,No,Data Science
S01482,28,Male,2.79,1075,722,2.5,Arts,1,4,1,4,3,5,77000,1,3,Executive,10,Yes,Nursing
S01483,18,Female,3.39,1290,751,3.82,Computer Science,0,2,1,5,3,2,52000,1,1,Executive,8,Yes,AI
S01484,28,Male,3.88,910,340,2.59,Law,0,5,3,4,10,0,57000,7,1,Entry,3,No,AI
